tempo,time_signature,instrumentalness,valence,artist,liveness,speechiness,duration_ms,track,acousticness,key,energy,danceability,genre,loudness
189.931,4,1.85e-06,0.303,Evanescence,0.396,0.124,235893,Bring Me To Life,0.00895,4,0.945,0.316,rock,-3.169
110.097,4,0,0.218,Linkin Park,0.628,0.0384,186240,Numb,0.00366,6,0.856,0.493,rock,-4.134
152.011,4,2.34e-05,0.562,Fall Out Boy,0.529,0.0619,186827,My Songs Know What You Did In The Dark (Light Em Up),0.0313,9,0.927,0.561,rock,-4.374
96.483,4,0.00165,0.317,Red Hot Chili Peppers,0.127,0.027,329733,Californication,0.0021,9,0.767,0.592,rock,-2.788
103.038,3,0.28,0.544,MGMT,0.348,0.035,229640,Electric Feel,0.0714,1,0.807,0.763,rock,-3.714
117.524,4,0.014,0.909,Lenny Kravitz,0.0713,0.0327,297321,The Chamber,9.49e-05,7,0.925,0.661,rock,-6.396
128.047,4,1.16e-06,0.637,WALK THE MOON,0.268,0.0633,197720,Shut Up and Dance,0.00607,1,0.88,0.579,rock,-3.154
109.997,4,4.5e-06,0.602,blink-182,0.0824,0.0338,227213,I Miss You,0.00162,11,0.776,0.657,rock,-6.382
84.581,4,0.000105,0.47,Red Hot Chili Peppers,0.141,0.0459,264307,Under The Bridge,0.0576,4,0.345,0.559,rock,-13.496
143.456,4,0,0.249,Queen,0.212,0.0545,354320,Bohemian Rhapsody,0.273,0,0.407,0.395,rock,-9.91
120.004,4,0.0238,0.907,American Authors,0.161,0.0373,183893,Believer,0.00144,1,0.968,0.581,rock,-2.92
78.772,4,0.00223,0.313,Imagine Dragons,0.204,0.069,170067,Warriors,0.0815,4,0.823,0.26,rock,-6.216
119.987,4,0.000948,0.535,Nirvana,0.0855,0.0401,218920,Come As You Are,0.000182,4,0.825,0.505,rock,-5.721
84.984,4,9.96e-05,0.461,Arctic Monkeys,0.12,0.0372,273424,Do I Wanna Know?,0.35,2,0.574,0.535,rock,-6.865
139.996,4,0.00221,0.852,TV On The Radio,0.0755,0.0621,183002,Happy Idiot,0.00226,11,0.948,0.617,rock,-4.236
156.435,4,0.000394,0.626,Queen,0.51,0.172,209560,Don't Stop Me Now,0.0653,5,0.746,0.56,rock,-9.957
150.071,4,0.000879,0.283,alt-J,0.205,0.0344,227080,Breezeblocks,0.096,5,0.656,0.616,rock,-7.298
145.205,4,0,0.671,Jamie T,0.493,0.0729,246187,Zombie,0.0135,4,0.911,0.546,rock,-4.639
142.171,3,5.02e-06,0.165,Metallica,0.0753,0.0265,388733,Nothing Else Matters,0.0505,4,0.364,0.558,rock,-11.258
138.986,4,6.79e-06,0.821,Two Door Cinema Club,0.071,0.0413,191400,What You Know,0.000728,6,0.763,0.556,rock,-3.952
91.841,4,0.000141,0.096,Radiohead,0.129,0.0369,238640,Creep,0.0102,7,0.43,0.515,rock,-9.935
155.667,3,5.61e-06,0.493,The Goo Goo Dolls,0.0811,0.0363,289907,Iris,0.00133,11,0.79,0.291,rock,-5.683
105.213,4,0,0.397,Linkin Park,0.322,0.0584,219000,In The End,0.0113,3,0.9,0.553,rock,-4.556
172.984,4,0,0.357,Foo Fighters,0.028,0.0431,269373,The Pretender,0.000917,9,0.959,0.433,rock,-4.04
121.08,4,0,0.684,Cobra Starship,0.261,0.0316,222714,Never Been In Love (feat. Icona Pop),0.00602,7,0.929,0.631,rock,-3.844
117.652,4,0.00084,0.187,Europe,0.0608,0.058,310333,The Final Countdown,0.0628,6,0.844,0.536,rock,-6.918
153.629,4,0.00632,0.437,Kings of Leon,0.1,0.0545,204587,Sex on Fire,0.00166,9,0.903,0.544,rock,-5.651
121.154,4,0,0.14,Aerosmith,0.248,0.0333,298760,I Don't Want to Miss a Thing,0.165,2,0.662,0.383,rock,-5.162
123.331,4,0.00903,0.64,Metallica,0.059,0.03,331573,Enter Sandman,0.00206,6,0.824,0.579,rock,-8.71
122.528,4,0.000179,0.792,Bon Jovi,0.186,0.0349,250627,Livin' On A Prayer,0.0665,0,0.887,0.52,rock,-3.296
167.964,4,0,0.515,Gorillaz,0.0698,0.172,340920,Clint Eastwood,0.0249,10,0.694,0.663,rock,-8.627
122.961,4,0.0049,0.182,MGMT,0.361,0.0719,302840,Kids,0.00076,9,0.931,0.451,rock,-3.871
139.865,4,0,0.26,Imagine Dragons,0.399,0.267,276040,Radioactive,0.0386,9,0.894,0.499,rock,-3.887
81.638,4,0.000736,0.212,Pixies,0.1,0.0341,233493,Where Is My Mind?,0.00769,4,0.413,0.519,rock,-15.128
127.975,4,0.115,0.963,Foster The People,0.0956,0.0292,239600,Pumped Up Kicks,0.145,5,0.71,0.733,rock,-5.849
125.138,4,0.123,0.651,Guns N' Roses,0.108,0.0489,355267,Sweet Child O' Mine,0.138,6,0.941,0.45,rock,-4.725
90.058,4,0.00018,0.339,Imagine Dragons,0.378,0.0367,175200,Demons,0.23,3,0.73,0.499,rock,-2.831
172.022,4,2.67e-05,0.654,Weezer,0.176,0.0457,186613,Back To The Shack,0.00498,1,0.709,0.432,rock,-5.217
118.214,4,3.77e-05,0.573,Jack White,0.101,0.0709,219400,Lazaretto,0.0046,6,0.838,0.381,rock,-6.562
125.437,4,0,0.822,R.E.M.,0.135,0.0285,267733,Losing My Religion,0.0767,9,0.841,0.672,rock,-5.992
100.016,4,0.000174,0.53,American Authors,0.0552,0.0347,194240,Best Day Of My Life,0.0629,2,0.902,0.673,rock,-2.378
137.028,4,0.000417,0.167,Kings of Leon,0.201,0.0432,230760,Use Somebody,0.00552,0,0.715,0.276,rock,-5.356
148.599,4,0,0.689,blink-182,0.547,0.057,168000,All The Small Things,0.0122,0,0.891,0.439,rock,-4.764
101.99,4,0.00943,0.798,alt-J,0.083,0.0462,173631,Left Hand Free,0.462,3,0.877,0.697,rock,-4.465
96.95,4,0.00011,0.225,My Chemical Romance,0.222,0.0752,311107,Welcome to the Black Parade,0.000289,2,0.905,0.217,rock,-4.103
118.852,4,0,0.53,Journey,0.447,0.0363,250987,Don't Stop Believin',0.127,4,0.748,0.5,rock,-9.072
88.785,4,0,0.663,Rage Against The Machine,0.0327,0.304,313573,Killing In The Name - Remastered,0.0266,7,0.833,0.466,rock,-4.215
104.98,4,0,0.133,Green Day,0.0972,0.0314,285653,Wake Me Up When September Ends,0.023,7,0.814,0.546,rock,-5.146
114.986,4,0.054,0.315,Linkin Park,0.235,0.0429,233240,Until It's Gone,0.0172,4,0.878,0.47,rock,-3.391
127.288,4,0.0015,0.32,System of a Down,0.132,0.12,210240,Chop Suey!,0.000278,7,0.934,0.419,rock,-3.908
157.992,4,0.789,0.745,The Strokes,0.101,0.033,219754,Reptilia,0.000563,9,0.666,0.486,rock,-5.084
136.01,4,0,0.74,Paramore,0.0561,0.044,216013,Still Into You,0.0098,5,0.923,0.602,rock,-3.763
166.3,4,0.00975,0.592,The Black Keys,0.0997,0.068,193653,Lonely Boy,0.00417,2,0.872,0.356,rock,-7.837
118.035,4,0.0518,0.717,Avenged Sevenfold,0.132,0.0362,304880,Hail to the King,0.000376,3,0.887,0.585,rock,-5.086
170.889,4,0.000129,0.631,Queens of the Stone Age,0.373,0.0641,278707,No One Knows,0.0359,0,0.588,0.507,rock,-4.881
122.013,4,0.0396,0.746,Kasabian,0.102,0.0447,179933,eez-eh,0.00041,11,0.898,0.659,rock,-4.284
138.005,4,0.000379,0.771,The Killers,0.104,0.0824,197160,Somebody Told Me,0.000123,10,0.975,0.5,rock,-3.176
146.849,4,0.768,0.911,Joy Division,0.128,0.0367,206227,Love Will Tear Us Apart - 2011 Total Version,0.00103,2,0.921,0.524,rock,-7.709
76.078,4,1.33e-05,0.542,No Doubt,0.17,0.0333,263560,Don't Speak,0.224,0,0.705,0.515,rock,-7.055
127.541,4,0.000302,0.744,The Black Keys,0.129,0.0355,246307,Fever,0.00378,9,0.674,0.609,rock,-6.506
175.997,4,0,0.411,Fall Out Boy,0.113,0.0857,231813,Centuries,0.00441,9,0.844,0.346,rock,-3.164
129.699,4,0.00447,0.852,Blur,0.0657,0.0904,121880,Song 2,0.00188,8,0.709,0.658,rock,-6.736
96.996,4,0,0.678,Arctic Monkeys,0.698,0.0329,200188,R U Mine?,0.0468,6,0.785,0.52,rock,-4.765
158.47,4,0.000644,0.469,Slipknot,0.0776,0.0912,225067,Killpop,0.000311,1,0.926,0.306,rock,-2.754
142.012,4,0.00176,0.452,Sheppard,0.115,0.0787,218228,Geronimo,0.421,7,0.779,0.708,rock,-6.28
126.083,4,0,0.605,The Offspring,0.247,0.0658,178333,"You're Gonna Go Far, Kid",0.00485,9,0.877,0.547,rock,-5.135
148.112,4,0,0.218,The Killers,0.0926,0.0917,222587,Mr. Brightside,0.00108,1,0.936,0.33,rock,-3.66
107.849,4,0,0.51,Audioslave,0.0997,0.0276,293960,Like a Stone,0.00797,7,0.568,0.614,rock,-5.477
175.695,4,2.82e-06,0.391,Enter Shikari,0.147,0.0388,222520,The Last Garrison,5.91e-05,2,0.866,0.362,rock,-4.768
143.915,4,0.0414,0.5,alt-J,0.118,0.07,216004,Every Other Freckle,0.614,2,0.707,0.543,rock,-7.636
130.014,4,0,0.874,Arctic Monkeys,0.116,0.0336,193030,Snap Out Of It,0.249,5,0.638,0.728,rock,-6.455
109.016,4,0.000455,0.584,Survivor,0.0837,0.0323,244080,Eye of the Tiger,0.195,0,0.599,0.806,rock,-9.379
135.052,4,0.00399,0.307,Death From Above 1979,0.253,0.0617,226693,Trainwreck 1979,2.1e-05,5,0.934,0.522,rock,-5.03
158.066,4,0.00031,0.365,Foo Fighters,0.0805,0.0369,250547,Everlong,5.96e-05,11,0.882,0.412,rock,-5.54
80.029,4,0.315,0.259,Guns N' Roses,0.123,0.0314,536960,November Rain,0.0259,11,0.679,0.329,rock,-8.219
120.06,4,3.03e-06,0.456,Bon Jovi,0.363,0.0525,224600,It's My Life,0.0302,0,0.936,0.541,rock,-3.038
144.018,4,0,0.227,3 Doors Down,0.134,0.0248,238560,Here Without You,0.0537,10,0.55,0.536,rock,-6.733
139.894,4,0,0.441,Iggy Azalea,0.402,0.128,250627,Work,0.0587,7,0.823,0.67,pop,-5.039
94.992,4,0,0.661,Macklemore & Ryan Lewis,0.0457,0.293,235613,Thrift Shop - feat. Wanz,0.0619,6,0.526,0.781,pop,-6.985
93.023,4,0,0.381,Nick Jonas,0.487,0.108,222227,Jealous,0.00906,11,0.708,0.699,pop,-3.835
131.968,4,0,0.344,Katy Perry,0.144,0.0507,215672,Dark Horse,0.00448,6,0.591,0.637,pop,-6.166
130.021,4,0,0.512,Wiz Khalifa,0.321,0.054,224933,We Dem Boyz,0.00689,8,0.862,0.717,pop,-4.736
111.926,4,1.02e-06,0.261,Lana Del Rey,0.119,0.0341,264773,Summertime Sadness,0.055,1,0.647,0.561,pop,-6.807
80.003,4,0,0.472,Miley Cyrus,0.37,0.0334,231240,We Can't Stop,0.00882,1,0.622,0.613,pop,-5.794
93.458,4,0.616,0.358,Coldplay,0.106,0.0403,285014,Magic,0.0262,6,0.483,0.738,pop,-8.915
72.795,4,0,0.4,Bruno Mars,0.088,0.0434,213827,When I Was Your Man,0.932,0,0.28,0.612,pop,-8.648
124.96,4,0,0.447,G.R.L.,0.323,0.0463,198307,Ugly Heart,0.019,9,0.786,0.65,pop,-5.488
146.078,4,0,0.85,Macklemore & Ryan Lewis,0.0862,0.0786,258343,Can't Hold Us - feat. Ray Dalton,0.0291,2,0.922,0.641,pop,-4.457
89.956,4,1.19e-05,0.413,Katy Perry,0.415,0.0319,222667,Roar,0.00778,7,0.791,0.667,pop,-4.329
124.973,4,0.00197,0.167,Coldplay,0.214,0.0279,267867,A Sky Full of Stars,0.00622,6,0.675,0.545,pop,-6.468
95.479,4,0,0.199,T.I.,0.0813,0.0475,201600,No Mediocre,0.114,1,0.454,0.767,pop,-9.574
86.032,4,0,0.485,Justin Timberlake,0.383,0.0626,266294,Not a Bad Thing,0.271,2,0.729,0.594,pop,-5.774
120.032,4,0,0.871,Maroon 5,0.059,0.0303,189973,Maps,0.0205,1,0.713,0.742,pop,-5.522
149.974,4,0,0.687,Jessie J,0.396,0.0895,199320,Bang Bang,0.283,0,0.747,0.703,pop,-4.446
130.001,4,6.35e-05,0.776,Nicki Minaj,0.187,0.149,260827,Anaconda,0.0562,9,0.649,0.937,pop,-5.426
130.015,4,0,0.333,LMFAO,0.224,0.134,262147,Party Rock Anthem,0.0257,5,0.733,0.751,pop,-4.129
84.778,4,0,0.313,Lorde,0.132,0.133,190185,Royals,0.106,7,0.432,0.616,pop,-9.546
121.99,4,0,0.471,OneRepublic,0.116,0.038,257840,Counting Stars,0.0649,1,0.714,0.663,pop,-4.944
104.031,4,4.41e-05,0.666,Paramore,0.021,0.0921,296520,Ain't It Fun,0.154,9,0.893,0.61,pop,-3.681
127.934,4,0.00715,0.377,Calvin Harris,0.404,0.0852,214427,Blame,0.0282,0,0.859,0.412,pop,-4.095
81.946,4,0,0.696,Jason Derulo,0.162,0.25,193296,Wiggle (feat. Snoop Dogg),0.0802,9,0.621,0.697,pop,-6.886
189.879,4,0,0.33,Maroon 5,0.481,0.0495,231013,Animals,0.000189,4,0.741,0.459,pop,-6.43
98.992,4,0,0.235,Ariana Grande,0.0764,0.0334,236133,Love Me Harder,0.00937,1,0.714,0.472,pop,-4.389
127.994,4,0.168,0.457,The Black Eyed Peas,0.673,0.176,304480,I Gotta Feeling - Printz Board vs [[[zuper blahq]]],0.0101,11,0.641,0.92,pop,-4.415
85.876,4,0,0.511,Aloe Blacc,0.214,0.0479,254880,The Man,0.0346,11,0.772,0.526,pop,-7.229
179.496,4,0,0.531,Drake,0.301,0.385,275227,0 To 100 / The Catch Up,0.762,11,0.699,0.617,pop,-4.051
119.985,4,0,0.358,OneRepublic,0.26,0.0452,234547,I Lived,0.0728,9,0.85,0.596,pop,-5.402
91.39,1,0.0356,0.463,Lana Del Rey,0.0973,0.0424,256760,West Coast,0.179,6,0.58,0.351,pop,-7.66
126.024,4,1.89e-06,0.979,Austin Mahone,0.286,0.0419,231627,Mmm Yeah,0.00217,6,0.938,0.726,pop,-2.52
136.703,3,0,0.144,Jason Mraz,0.115,0.0398,240166,I Won't Give Up,0.694,4,0.303,0.585,pop,-10.058
136.01,4,0,0.74,Paramore,0.0561,0.044,216013,Still Into You,0.0098,5,0.923,0.602,pop,-3.763
119.988,4,1.22e-06,0.939,Ed Sheeran,0.0601,0.0472,235382,Sing,0.304,8,0.67,0.818,pop,-4.451
91.999,4,0.000304,0.598,Charli XCX,0.191,0.0786,169866,Boom Clap,0.154,4,0.911,0.659,pop,-2.28
174.043,3,2.53e-05,0.259,Jessie Ware,0.197,0.048,257484,Say You Love Me,0.123,7,0.415,0.456,pop,-8.919
110.007,4,2.73e-05,0.417,Tove Lo,0.0896,0.0327,208000,Habits (Stay High),0.0557,5,0.712,0.691,pop,-3.421
94.977,4,0,0.37,Iggy Azalea,0.049,0.0683,199938,Fancy,0.091,8,0.713,0.911,pop,-4.141
95.998,4,0,0.782,Katy Perry,0.0819,0.045,204285,This Is How We Do,0.0236,9,0.635,0.686,pop,-6.062
124.915,4,3.88e-06,0.564,David Guetta,0.379,0.0387,203520,Lovers on the Sun (feat. Sam Martin),0.0932,6,0.891,0.645,pop,-2.505
128.988,4,0.0348,0.323,Yelawolf,0.108,0.0583,277427,Till It's Gone,0.408,4,0.616,0.753,pop,-9.681
76.899,4,0,0.51,Justin Timberlake,0.0946,0.0503,484147,Mirrors,0.234,5,0.512,0.574,pop,-6.664
96.975,4,0,0.226,Trey Songz,0.104,0.0406,231907,Na Na,0.328,9,0.476,0.67,pop,-6.253
139.908,4,1.61e-06,0.708,Lady Gaga,0.137,0.0533,212333,Applause,0.023,7,0.787,0.673,pop,-4.278
84.893,4,1.55e-05,0.678,Ingrid Michaelson,0.0414,0.0408,221413,Girls Chase Boys,0.031,8,0.82,0.473,pop,-5.702
143.808,4,0.000643,0.247,Christina Perri,0.114,0.0368,250707,human,0.132,8,0.489,0.439,pop,-6.286
84.088,4,0.000113,0.162,Sam Smith,0.11,0.0396,172724,Stay With Me,0.573,0,0.435,0.42,pop,-6.437
129.992,4,0,0.792,Pitbull,0.139,0.0981,204160,Timber,0.0295,11,0.963,0.581,pop,-4.087
139.091,4,1.03e-06,0.945,Meghan Trainor,0.111,0.0464,182667,Lips Are Movin,0.0506,7,0.825,0.775,pop,-5.402
133.899,3,0,0.577,ScHoolboy Q,0.0604,0.0419,278067,Studio,0.0582,8,0.597,0.719,pop,-7.694
92.161,4,9.76e-06,0.43,David Guetta,0.107,0.0795,203641,Dangerous (feat. Sam Martin),0.417,4,0.747,0.466,pop,-4.838
107.989,4,0.107,0.412,Banks,0.257,0.0277,249740,Beggin For Thread,0.000763,5,0.714,0.602,pop,-6.185
124.019,4,0.000658,0.82,Charli XCX,0.0771,0.0425,203908,Break The Rules,0.0305,0,0.926,0.676,pop,-2.244
141.06,4,0,0.566,5 Seconds of Summer,0.119,0.0828,206424,Good Girls,0.0131,4,0.915,0.531,pop,-5.215
98.031,4,1.14e-06,0.344,Jeremih,0.137,0.0699,268453,Don't Tell 'Em,0.527,2,0.538,0.859,pop,-5.207
81.329,4,1.82e-05,0.48,Sam Smith,0.0771,0.0416,239317,I'm Not The Only One,0.562,5,0.494,0.515,pop,-5.78
134.064,4,1.91e-06,0.962,Meghan Trainor,0.109,0.0514,188754,All About That Bass,0.0476,9,0.879,0.811,pop,-3.724
158.128,4,0.000229,0.635,Hilary Duff,0.0782,0.0552,162053,All About You,0.00506,1,0.874,0.544,pop,-5.108
121.961,4,5e-06,0.902,Kendrick Lamar,0.245,0.0634,232067,i,0.0283,1,0.886,0.757,pop,-5.343
174.068,4,0,0.506,Rixton,0.198,0.0351,193827,Me And My Broken Heart,0.00642,5,0.773,0.544,pop,-4.318
125.927,4,2.55e-05,0.824,Icona Pop,0.146,0.0289,155337,I Love It (feat. Charli XCX) - Original Version,0.00855,8,0.905,0.714,pop,-2.663
77.1,4,0,0.517,One Direction,0.145,0.0383,227120,Steal My Girl,0.00337,10,0.756,0.47,pop,-5.96
121.842,4,0.000557,0.514,Disclosure,0.0791,0.146,256940,Latch,0.0114,1,0.732,0.51,pop,-6.507
129.956,4,4.35e-05,0.254,Ariana Grande,0.204,0.0455,214840,Break Free,0.0064,7,0.702,0.687,pop,-5.324
151.873,3,0,0.443,DJ Khaled,0.165,0.0669,293253,Hold You Down,0.208,6,0.664,0.507,pop,-4.763
104.987,4,3.13e-06,0.486,Ella Henderson,0.0797,0.0425,216107,Ghost,0.0464,9,0.836,0.682,pop,-3.777
82.142,4,0,0.63,Jason Derulo,0.097,0.258,217419,Trumpets,0.555,0,0.691,0.635,pop,-4.862
139.959,4,0,0.541,Colbie Caillat,0.106,0.0288,224573,Try,0.791,1,0.367,0.607,pop,-9.758
120.053,4,1.12e-06,0.59,Carly Rae Jepsen,0.109,0.0436,193467,Call Me Maybe,0.0109,7,0.599,0.781,pop,-6.501
99.964,4,0.226,0.27,Gwen Stefani,0.102,0.0315,202533,Baby Don't Lie,0.0118,10,0.551,0.688,pop,-5.49
102.75,4,9.85e-06,0.601,Ariana Grande,0.133,0.245,193893,Problem,0.0176,1,0.805,0.604,pop,-5.363
100.006,4,2.4e-05,0.287,Drake,0.0705,0.0907,227880,"Hold On, We're Going Home",0.00349,6,0.407,0.772,pop,-7.442
119.964,4,0,0.334,Miley Cyrus,0.107,0.0342,221360,Wrecking Ball,0.407,5,0.422,0.53,pop,-6.262
95.049,4,0,0.859,Ed Sheeran,0.635,0.0659,219840,Don't,0.0113,1,0.608,0.806,pop,-7.008
109.756,4,0.000685,0.339,FKA twigs,0.0814,0.23,247547,Two Weeks,0.0625,0,0.717,0.48,pop,-6.663
126.001,4,0.421,0.467,David Guetta,0.0655,0.179,312500,Titanium (feat. Sia) [Extended],0.00938,0,0.558,0.733,pop,-5.129
99.984,4,0,0.452,Lorde,0.247,0.0904,193059,Team,0.151,6,0.59,0.696,pop,-7.428
122.959,4,0.012,0.19,Kiesza,0.0671,0.0504,251960,Hideaway,0.102,7,0.608,0.861,pop,-6.976
127.984,4,0.0018,0.628,Calvin Harris,0.0775,0.0392,215520,We Found Love,0.0234,1,0.776,0.738,pop,-4.808
139.814,4,0,0.216,Demi Lovato,0.508,0.0363,224387,Let It Go - Single Version,0.0162,7,0.616,0.501,pop,-6.438
78.998,4,0,0.584,Ed Sheeran,0.184,0.0295,281560,Thinking Out Loud,0.474,2,0.445,0.781,pop,-6.061
128.951,4,6.1e-05,0.497,Jennifer Lopez,0.149,0.05,203280,Booty,0.00332,0,0.951,0.682,pop,-4.624
91.954,4,0,0.399,Rihanna,0.136,0.0513,225200,Diamonds,0.00146,11,0.684,0.541,pop,-5.957
130.027,4,8.21e-06,0.794,Echosmith,0.12,0.0336,237627,Cool Kids,0.0372,8,0.671,0.719,pop,-6.279
87.038,4,0,0.319,Ellie Goulding,0.101,0.0476,231212,Burn,0.296,10,0.772,0.516,pop,-5.031
127.975,4,0.115,0.963,Foster The People,0.0956,0.0292,239600,Pumped Up Kicks,0.145,5,0.71,0.733,pop,-5.849
117.524,4,0.014,0.909,Lenny Kravitz,0.0713,0.0327,297321,The Chamber,9.49e-05,7,0.925,0.661,pop,-6.396
164.006,4,0.000257,0.527,Iggy Azalea,0.109,0.168,209423,Black Widow,0.2,3,0.724,0.739,pop,-3.761
166.66,4,0.00166,0.29,The Cranberries,0.36,0.0384,308741,Zombie,0.0174,7,0.704,0.302,pop,-6.851
104.941,4,0,0.517,Adele,0.0584,0.0297,228141,Rolling In The Deep,0.13,8,0.76,0.727,pop,-5.114
126.023,4,0.000326,0.216,John Newman,0.0968,0.0436,239894,Love Me Again,0.00407,2,0.884,0.497,pop,-4.717
119.93,4,0,0.331,John Legend,0.132,0.0322,269560,All of Me,0.922,8,0.264,0.422,pop,-7.064
101.593,4,0,0.121,5 Seconds of Summer,0.213,0.0311,237248,Amnesia,0.0283,2,0.499,0.572,pop,-5.237
120.162,4,4.54e-05,0.89,Pharrell Williams,0.0962,0.0849,201933,Come Get It Bae,0.266,0,0.798,0.934,pop,-5.665
146.448,4,1.71e-05,0.21,Coldplay,0.11,0.0243,309600,The Scientist,0.727,5,0.442,0.56,pop,-7.224
120.995,4,0,0.791,Demi Lovato,0.127,0.0752,201600,Really Don't Care,0.0953,7,0.732,0.704,pop,-3.553
170.085,4,1.28e-06,0.219,Beyoncé,0.313,0.26,215947,XO,0.171,0,0.792,0.47,pop,-8.932
119.987,4,3.59e-05,0.128,Becky G,0.285,0.0487,206167,Shower,0.0317,2,0.529,0.699,pop,-7.548
122.957,4,0.00352,0.418,Kiesza,0.584,0.147,269120,Giant In My Heart,0.25,4,0.588,0.817,pop,-6.849
104.008,4,0.0136,0.338,The Chemical Brothers,0.0951,0.086,268800,Galvanize,0.0279,7,0.674,0.765,electro,-4.165
119.994,4,0.71,0.887,Todd Terje,0.341,0.0426,400797,Inspector Norse,0.0586,7,0.773,0.912,electro,-7.017
128.056,4,0,0.182,Zedd,0.0751,0.0744,271427,Clarity,0.0369,8,0.783,0.512,electro,-3.413
92.161,4,9.76e-06,0.43,David Guetta,0.107,0.0795,203641,Dangerous (feat. Sam Martin),0.417,4,0.747,0.466,electro,-4.838
115.906,4,0,0.256,Stromae,0.0732,0.0823,231509,Papaoutai,0.0356,10,0.836,0.721,electro,-6.517
127.948,4,0,0.916,Steve Aoki,0.17,0.0563,223880,Delirious (Boneless),0.0193,1,0.908,0.698,electro,-4.441
148.024,4,0.000193,0.314,Diplo,0.0732,0.0546,263716,Revolution (feat. Faustix & Imanos and Kai),0.00499,5,0.724,0.634,electro,-5.842
123.868,4,0.00783,0.76,Haddaway,0.076,0.0312,269456,What Is Love,0.0234,7,0.77,0.688,electro,-7.962
179.856,4,0.835,0.657,Gold Panda,0.322,0.0814,216373,You,0.000905,1,0.955,0.505,electro,-4.84
127.001,4,0.508,0.37,The Chemical Brothers,0.114,0.0531,290493,Hey Boy Hey Girl,0.119,2,0.92,0.632,electro,-4.976
124.962,4,0.0309,0.47,Bag Raiders,0.0823,0.0457,235813,Shooting Stars,0.0933,11,0.711,0.634,electro,-6.187
124.102,4,0.00187,0.609,Avicii,0.171,0.0524,247427,Wake Me Up,0.00346,2,0.784,0.518,electro,-5.659
122.752,4,0,0.471,Daft Punk,0.332,0.133,320357,One More Time,0.0193,2,0.697,0.611,electro,-8.618
106.621,4,0.919,0.0757,Justice,0.404,0.0737,164293,D.A.N.C.E,0.506,6,0.893,0.24,electro,-5.088
127.986,4,0.586,0.549,Knife Party,0.0853,0.0596,355200,Begin Again,0.000219,8,0.968,0.636,electro,-3.408
104.049,4,0.833,0.0881,Calvin Harris,0.153,0.045,219693,Slow Acid,0.501,5,0.949,0.653,electro,-4.31
97.006,4,0.00185,0.371,Major Lazer,0.551,0.29,227813,"Bubble Butt [feat. Bruno Mars, Tyga & Mystic]",0.011,7,0.76,0.883,electro,-6.999
120.194,4,0.887,0.129,Aphex Twin,0.067,0.0395,287587,minipops 67 [120.2][source field mix],0.284,0,0.83,0.716,electro,-7.661
127.984,4,0,0.783,Chromeo,0.2,0.0889,228027,Jealous (I Ain't With It),0.00823,5,0.82,0.739,electro,-6.099
127.959,4,0.453,0.395,Duck Sauce,0.0409,0.0882,300234,Barbra Streisand,0.000221,1,0.927,0.798,electro,-2.27
110.991,4,0.801,0.103,Moderat,0.0634,0.037,367307,A New Error,0.0298,11,0.461,0.719,electro,-11.338
126.996,4,0.802,0.444,Eric Prydz,0.623,0.0356,313388,Liberate,0.0024,5,0.877,0.515,electro,-5.413
128.089,4,0,0.3,Avicii,0.0819,0.0451,148387,Addicted To You,0.0494,1,0.778,0.549,electro,-4.071
127.99,4,1.44e-06,0.402,Zedd,0.095,0.0386,203307,Find You,0.0263,3,0.74,0.534,electro,-5.623
135.93,4,0.00282,0.162,Crystal Castles,0.358,0.0868,226987,Not In Love,0.00172,7,0.98,0.487,electro,-4.21
141.498,4,0.379,0.357,The Prodigy,0.226,0.0781,279800,Firestarter,0.00334,11,0.948,0.545,electro,-5.098
126.052,4,0.000503,0.5,Yelle,0.577,0.0966,230467,Complètement fou,0.0986,0,0.506,0.823,electro,-5.516
143.958,4,0.00427,0.34,NERO,0.616,0.0648,257360,Promises,4.95e-05,9,0.944,0.491,electro,-4.271
100.163,4,0.00114,0.663,Daft Punk,0.0753,0.057,353893,Lose Yourself to Dance,0.0839,10,0.659,0.832,electro,-7.828
127.979,4,0.105,0.454,deadmau5,0.159,0.129,328747,Ghosts 'n' Stuff,4.73e-05,8,0.613,0.611,electro,-6.942
127.993,4,2.63e-06,0.481,Krewella,0.078,0.164,211693,Enjoy the Ride,0.237,1,0.873,0.556,electro,-1.145
126.057,4,0.137,0.254,David Guetta,0.129,0.0986,245041,Titanium (feat. Sia),0.069,0,0.803,0.599,electro,-3.641
136.242,4,0.606,0.276,The Prodigy,0.102,0.13,342733,Smack My Bitch Up,0.00294,10,0.993,0.598,electro,-4.527
174.031,4,0.00345,0.596,Knife Party,0.353,0.0867,272078,Bonfire,0.000117,1,0.944,0.536,electro,-3.029
126.031,4,0,0.515,Afrojack,0.133,0.0463,243754,The Spark,0.142,11,0.93,0.637,electro,-3.754
124.979,4,0.175,0.612,ZHU,0.113,0.049,223480,Faded,0.00843,9,0.477,0.867,electro,-7.183
127.996,4,1.93e-06,0.189,LMFAO,0.205,0.0514,222133,Shots,0.0118,1,0.826,0.823,electro,-2.055
